Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,61,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788940797602691.124	,60.820,0,20,40,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,51.434,1697321,7.471,0.145,40.075,0.779,22.534,0.438,32.213,0.626,10.459,0.203,0.0,51.942,3428179,4.777,0.092,17.786,0.342,5.129,0.099,2.376,0.046,0.015,84.568
0,4294967295,62,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788940797603003.792	,61.900,251.930000,20,40,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,51.282,1692307,7.471,0.146,41.474,0.809,22.693,0.443,29.167,0.569,9.45,0.184,0.0,51.782,3417626,4.777,0.092,19.257,0.372,7.04,0.136,1.929,0.037,0.016,82.847
0,4294967295,63,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788940797603299.096	,61.500,233.350000,20,40,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,50.872,1678792,7.471,0.147,41.382,0.813,22.655,0.445,28.844,0.567,9.481,0.186,0.0,51.376,3390819,4.777,0.093,19.337,0.376,6.831,0.133,1.923,0.037,0.015,82.719
0,4294967295,64,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788940797603602.884	,61.280,242.500000,20,40,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,50.756,1674955,7.471,0.147,40.867,0.805,22.665,0.447,28.976,0.571,9.472,0.187,0.0,51.263,3383335,4.777,0.093,19.098,0.373,6.532,0.127,1.968,0.038,0.015,82.827
0,4294967295,65,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788940797603886.288	,62.040,221.970000,20,40,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,51.427,1697095,7.471,0.145,41.644,0.81,22.613,0.44,29.724,0.578,9.912,0.193,0.0,51.93,3427368,4.777,0.092,19.328,0.372,6.921,0.133,1.973,0.038,0.015,82.893
