Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,25,0,94,FusedInferAttentionScore,FusedInferAttentionScore,static,MIX_AIC,1788943859639149.040	,66.600,0,20,0,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,56.828,1875311,7.471,0.131,45.437,0.8,22.694,0.399,29.627,0.521,9.482,0.167,0.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.327
0,25,0,94,FusedInferAttentionScore,FusedInferAttentionScore,static,MIX_AIC,1788943859639293.604	,67.100,77.900000,20,0,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,56.935,1878866,7.471,0.131,45.622,0.801,22.703,0.399,29.595,0.52,9.761,0.171,0.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.851
0,25,0,94,FusedInferAttentionScore,FusedInferAttentionScore,static,MIX_AIC,1788943859639429.144	,67.364,68.650000,20,0,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,56.848,1875999,7.471,0.131,45.346,0.798,22.712,0.4,29.629,0.521,9.489,0.167,0.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.390
0,25,0,94,FusedInferAttentionScore,FusedInferAttentionScore,static,MIX_AIC,1788943859639565.388	,66.920,68.886000,20,0,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,56.509,1864805,7.471,0.132,45.18,0.8,22.714,0.402,29.246,0.518,9.595,0.17,0.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.443
0,25,0,94,FusedInferAttentionScore,FusedInferAttentionScore,static,MIX_AIC,1788943859639699.172	,67.120,66.830000,20,0,NO,"""32,32,256;128,128,2048;128,128,2048;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,32,256;""",DT_BF16;FLOAT,ND;ND,0,56.709,1871407,7.471,0.132,45.251,0.798,22.721,0.401,29.481,0.52,9.512,0.168,0.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.489
