Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,61,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788937365951396.520	,28.024,0,20,40,NO,"""32,16,128;128,128,256;128,128,256;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,16,128;""",DT_BF16;FLOAT,ND;ND,0,19.994,659798,0.41,0.021,16.662,0.833,0.752,0.038,4.462,0.223,2.602,0.13,0.0,21.663,1429767,0.669,0.031,11.127,0.514,2.419,0.112,1.178,0.054,0.051,71.346
0,4294967295,62,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788937365951758.648	,23.180,334.226000,20,40,NO,"""32,16,128;128,128,256;128,128,256;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,16,128;""",DT_BF16;FLOAT,ND;ND,0,17.285,570409,0.407,0.024,14.147,0.818,0.77,0.045,1.599,0.093,0.645,0.037,0.0,18.426,1216089,0.669,0.036,11.854,0.643,2.232,0.121,0.383,0.021,0.052,74.569
0,4294967295,63,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788937365952043.076	,23.420,261.070000,20,40,NO,"""32,16,128;128,128,256;128,128,256;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,16,128;""",DT_BF16;FLOAT,ND;ND,0,17.287,570479,0.407,0.024,14.231,0.823,0.77,0.045,1.586,0.092,0.674,0.039,0.0,18.63,1229583,0.669,0.036,11.803,0.634,2.197,0.118,0.402,0.022,0.051,73.814
0,4294967295,64,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788937365952397.440	,23.620,331.080000,20,40,NO,"""32,16,128;128,128,256;128,128,256;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,16,128;""",DT_BF16;FLOAT,ND;ND,0,17.473,576613,0.409,0.023,14.339,0.821,0.77,0.044,1.633,0.093,0.679,0.039,0.0,18.7,1234171,0.669,0.036,12.008,0.642,2.306,0.123,0.39,0.021,0.052,73.976
0,4294967295,65,92,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1788937365952757.208	,23.320,336.130000,20,40,NO,"""32,16,128;128,128,256;128,128,256;;;8;8;;;;;;;;8,16;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;DT_UNDEFINED;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;NULL;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""32,16,128;""",DT_BF16;FLOAT,ND;ND,0,17.238,568865,0.411,0.024,14.187,0.823,0.77,0.045,1.616,0.094,0.66,0.038,0.0,18.373,1212623,0.669,0.036,11.741,0.639,2.224,0.121,0.373,0.02,0.052,73.921
